route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
N345-2063,N345,"Aspley - Valley NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N345,8DC63F,000000
N345-2143,N345,"Aspley - Valley NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N345,8DC63F,000000
N385-2063,N385,"Valley - The Gap NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N385,8DC63F,000000
N385-2143,N385,"Valley - The Gap NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N385,8DC63F,000000
N392-2063,N392,"Valley - Ferny Grove NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N392,8DC63F,000000
N392-2143,N392,"Valley - Ferny Grove NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N392,8DC63F,000000
N413-2063,N413,"Valley - St Lucia NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N413,8DC63F,000000
N413-2143,N413,"Valley - St Lucia NightLink",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N413,8DC63F,000000
N449-2063,N449,"Valley - Riverhills NightLink via Indooroopilly",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N449,8DC63F,000000
N449-2143,N449,"Valley - Riverhills NightLink via Indooroopilly",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N449,8DC63F,000000
N555-2085,N555,"Fortitude Valley - Loganholme",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/N555,8DC63F,000000
NABR-1872,NABR,"Nambour line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NABR-1873,NABR,"Nambour line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NABR-2072,NABR,"Nambour line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NABR-2124,NABR,"Nambour line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NABR-2127,NABR,"Nambour line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NABR-2152,NABR,"Nambour line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NABR-2185,NABR,"Nambour line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NABR-2200,NABR,"Nambour line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NABR-2201,NABR,"Nambour line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NAIP-1872,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-1873,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-1875,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-1898,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-2072,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-2124,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-2127,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-2152,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-2181,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-2182,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-2185,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-2196,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-2197,NAIP,"Nambour line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
NASH-2197,NASH,"Nambour line - Shorncliffe line",,2,https://www.translink.com.au,00447C,FFFFFF
NASP-1872,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NASP-1873,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NASP-2072,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NASP-2124,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NASP-2127,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NASP-2152,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NASP-2185,NASP,"Nambour line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,008752,FFFFFF
NHAM-1895,NHAM,"UQ, South Bank, Riverside, Bretts Wharf, Apollo Rd",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/citycat,00447C,FFFFFF
NTHQ-1895,NTHQ,"City Hopper Sydney St - North Quay",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/cityhopper,D20000,FFFFFF
P119-2063,P119,"QEII Hospital - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P119,8DC63F,000000
P119-2143,P119,"QEII Hospital - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P119,8DC63F,000000
P129-2063,P129,"Algester - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P129,8DC63F,000000
P129-2143,P129,"Algester - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P129,8DC63F,000000
P137-2063,P137,"Sunnybank Hills - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P137,8DC63F,000000
P137-2143,P137,"Sunnybank Hills - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P137,8DC63F,000000
P141-2063,P141,"Browns Plains - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P141,8DC63F,000000
P141-2143,P141,"Browns Plains - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P141,8DC63F,000000
P142-2063,P142,"Browns Plains - City Pre-Paid Bullet",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P142,8DC63F,000000
P142-2143,P142,"Browns Plains - City Pre-Paid Bullet",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P142,8DC63F,000000
P151-2063,P151,"Calamvale - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P151,8DC63F,000000
P151-2143,P151,"Calamvale - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P151,8DC63F,000000
P157-2063,P157,"Runcorn - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P157,8DC63F,000000
P157-2143,P157,"Runcorn - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P157,8DC63F,000000
P173-2063,P173,"Mt Gravatt Central - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P173,8DC63F,000000
P173-2143,P173,"Mt Gravatt Central - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P173,8DC63F,000000
P176-2063,P176,"Garden City - City Pre-Paid Rocket via Logan Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P176,8DC63F,000000
P176-2143,P176,"Garden City - City Pre-Paid Rocket via Logan Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P176,8DC63F,000000
P179-2063,P179,"Garden City - City Pre-Paid Rocket via Mansfield",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P179,8DC63F,000000
P179-2143,P179,"Garden City - City Pre-Paid Rocket via Mansfield",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P179,8DC63F,000000
P189-2063,P189,"Holland Park - City Pre-Paid Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P189,8DC63F,000000
P189-2143,P189,"Holland Park - City Pre-Paid Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P189,8DC63F,000000
P201-2063,P201,"Carindale  Heights - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P201,8DC63F,000000
P201-2143,P201,"Carindale  Heights - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P201,8DC63F,000000
P205-2063,P205,"Carindale Heights - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P205,8DC63F,000000
P205-2143,P205,"Carindale Heights - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P205,8DC63F,000000
P206-2063,P206,"Carindale - City Precincts/Valley Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P206,8DC63F,000000
P206-2143,P206,"Carindale - City Precincts/Valley Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P206,8DC63F,000000
P207-2063,P207,"Carina - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P207,8DC63F,000000
P207-2143,P207,"Carina - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P207,8DC63F,000000
P208-2063,P208,"Carindale - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P208,8DC63F,000000
P208-2143,P208,"Carindale - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P208,8DC63F,000000
P211-2063,P211,"Cannon Hill - City/Valley Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P211,8DC63F,000000
P211-2143,P211,"Cannon Hill - City/Valley Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P211,8DC63F,000000
P216-2063,P216,"Tingalpa - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P216,8DC63F,000000
P216-2143,P216,"Tingalpa - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P216,8DC63F,000000
P217-2063,P217,"Carindale - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P217,8DC63F,000000
P217-2143,P217,"Carindale - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P217,8DC63F,000000
P221-2063,P221,"Wynnum - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P221,8DC63F,000000
P221-2143,P221,"Wynnum - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P221,8DC63F,000000
P228-2063,P228,"Cannon Hill - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P228,8DC63F,000000
P228-2143,P228,"Cannon Hill - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P228,8DC63F,000000
P231-2063,P231,"Balmoral - City Pre-Paid Express via Riding Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P231,8DC63F,000000
P231-2143,P231,"Balmoral - City Pre-Paid Express via Riding Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P231,8DC63F,000000
P236-2063,P236,"Balmoral - City Pre-Paid Express via Thynne Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P236,8DC63F,000000
P236-2143,P236,"Balmoral - City Pre-Paid Express via Thynne Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P236,8DC63F,000000
P331-2063,P331,"Bracken Ridge - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P331,8DC63F,000000
P331-2143,P331,"Bracken Ridge - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P331,8DC63F,000000
P332-2063,P332,"Zillmere - UQ Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P332,8DC63F,000000
P332-2143,P332,"Zillmere - UQ Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P332,8DC63F,000000
P341-2063,P341,"Taigum - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P341,8DC63F,000000
P341-2143,P341,"Taigum - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P341,8DC63F,000000
P343-2063,P343,"Aspley - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P343,8DC63F,000000
P343-2143,P343,"Aspley - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P343,8DC63F,000000
P344-2063,P344,"Carseldine - City Precincts Pre-Paid Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P344,8DC63F,000000
P344-2143,P344,"Carseldine - City Precincts Pre-Paid Express",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P344,8DC63F,000000
P384-2063,P384,"The Gap - City Precincts Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P384,8DC63F,000000
P384-2143,P384,"The Gap - City Precincts Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P384,8DC63F,000000
P426-2063,P426,"Kenmore - City Pre-Paid Rocket via Chapel Hill",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P426,8DC63F,000000
P426-2143,P426,"Kenmore - City Pre-Paid Rocket via Chapel Hill",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P426,8DC63F,000000
P443-2063,P443,"Moggil - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P443,8DC63F,000000
P443-2143,P443,"Moggil - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P443,8DC63F,000000
P455-2063,P455,"Riverhills - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P455,8DC63F,000000
P455-2143,P455,"Riverhills - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P455,8DC63F,000000
P456-2063,P456,"Mt Ommaney - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P456,8DC63F,000000
P456-2143,P456,"Mt Ommaney - City Pre-Paid Rocket",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P456,8DC63F,000000
P546-2049,P546,"Park Ridge - City via Greenbank & Griffith Uni",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P546,8DC63F,000000
P569-2085,P569,"Brisbane City - Loganholme",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P569,8DC63F,000000
P581-2085,P581,"Brisbane City - Slacks Creek",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/P581,8DC63F,000000
R296-1943,R296,"Manly - Park Road",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R296,8DC63F,000000
R348-1943,R348,"Shorncliffe line",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R348,8DC63F,000000
R395-1943,R395,"Ferny Grove - City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R395,8DC63F,000000
R585-1943,R585,"Park Road - Albion via City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R585,8DC63F,000000
R588-1943,R588,"Park Road exp Altandi exp Loganlea exp Beenleigh",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R588,8DC63F,000000
R590-1943,R590,"Park Road all stations - Kuraby",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R590,8DC63F,000000
R591-1943,R591,"Yeerongpilly all stations - Albion",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R591,8DC63F,000000
R592-1943,R592,"Corinda - Ipswich",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R592,8DC63F,000000
R594-1824,R594,"Corinda - Ipswich",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R594,8DC63F,000000
R594-1943,R594,"Corinda - Ipswich",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R594,8DC63F,000000
R595-1943,R595,"Ipswich line rail replacement",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R595,8DC63F,000000
R596-1943,R596,"Springfield line rail replacement",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R596,8DC63F,000000
R597-1824,R597,"Corinda - Ipswich",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R597,8DC63F,000000
R599-1943,R599,"Ipswich / Springfield",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R599,8DC63F,000000
R604-1943,R604,"Northgate - Roma Street",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/R604,8DC63F,000000
RPBR-1872,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-1873,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-1875,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-1898,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2072,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2124,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2127,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2152,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2181,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2182,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2185,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2196,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2197,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2200,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-2201,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPCL-2197,RPCL,"Redcliffe Peninsula Line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
RPIP-1872,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RPIP-1873,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RPIP-2072,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RPIP-2124,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RPIP-2127,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RPIP-2152,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RPIP-2185,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RPSH-2197,RPSH,"Redcliffe Peninsula Line - Shorncliffe line",,2,https://www.translink.com.au,00447C,FFFFFF
RPSP-1872,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-1873,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-1875,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-1898,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2072,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2124,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2127,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2152,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2181,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2182,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2185,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2196,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RPSP-2197,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
RWBR-1872,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWBR-1873,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWBR-2072,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWBR-2124,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWBR-2127,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWBR-2152,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWBR-2185,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWCA-1872,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWCA-1873,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWCA-2072,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWCA-2124,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWCA-2127,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWCA-2152,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWCA-2185,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-1872,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-1873,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-1875,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-1898,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-2072,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-2124,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-2127,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-2152,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
